,Feature,Name,latitude,longtitude
180,pre-school,CALROSE ACADEMY PTE. LTD.,1.43475840112514,103.802721060087
181,pre-school,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,1.36018931795235,103.880970648176
182,pre-school,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,1.36102192014654,103.964952166985
183,pre-school,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,1.31643962615982,103.835487591952
184,pre-school,CAMBRIDGE @ SERANGOON GARDENS PTE. LTD.,1.36573431915484,103.866873580566
185,pre-school,CAMBRIDGE CDC @ DAIRY FARM PTE. LTD.,1.36801291805576,103.76946577106
186,pre-school,CAMBRIDGE CDC @ SENGKANG PTE. LTD.,1.39042415018225,103.904424129326
187,pre-school,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,1.29197050220301,103.841157125203
188,pre-school,CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.,1.39004529370818,103.860607351189
189,pre-school,Cambridge@Artra Alexandra Pte Ltd,1.29012765062648,103.816552349743
190,pre-school,CAMBRIDGE@FERNVALE PTE. LTD.,1.38906493605135,103.877151931777
191,pre-school,CAMBRIDGE@KINGSFORD WATERBAY PTE LTD,1.37447286701385,103.903070496197
192,pre-school,Camelot Infant Preschool,1.34255471049316,103.862271393882
193,pre-school,CAMELOT INTERNATIONAL INFANT CARE PTE LTD,1.35288348476704,103.867822810628
194,pre-school,Canberra Academy Pte. Ltd.,1.33429481965539,103.94743121304
195,pre-school,CANBERRA PRESCHOOL PTE LTD,1.44417464124295,103.813885544672
196,pre-school,CANBERRA SCHOOLHOUSE PTE. LTD.,1.36416810109759,103.876884769714
197,pre-school,CANOSSAVILLE CHILDREN AND COMMUNITY SERVICES,1.32685350535698,103.881002098853
198,pre-school,Capella Preschool Pte. Ltd.,1.31897495263409,103.880827166757
199,pre-school,CARPE DIEM @ HILLTOP PTE. LTD.,1.37858687763964,103.83034146772
200,pre-school,CARPE DIEM @ ITE PTE. LTD.,1.37789203173292,103.856411986641
201,pre-school,CARPE DIEM @ NORDCOM PTE LTD,1.44417464124295,103.813885544672
202,pre-school,3-IN-1 FAMILY CENTRE,1.35171764385441,103.951963094346
203,pre-school,A STAR CHILDCARE PTE. LTD.,1.37699716359911,103.874737540993
204,pre-school,AAYTOZEE @ HILLVIEW PTE LTD,1.35884961438679,103.761904473803
205,pre-school,Aaytozee Learning Cove Pte Ltd,1.35752639569991,103.760075736829
206,pre-school,abc children's place,1.35221186530537,103.931382260515
207,pre-school,ACADEMY KIDZ INC PTE. LTD.,1.32261197289834,103.92087645805
208,pre-school,ACE @ WORK CHILDCARE PTE LTD,1.3913176670098,103.745930764203
209,pre-school,ACE @ WORK CHILDCARE PTE LTD (CCK 757),1.39284800785415,103.74591415964
210,pre-school,ACE @ WORK EDUCARE PTE LTD,1.32480019689787,103.750270958915
211,pre-school,ACE @ WORK EDUCARE PTE LTD,1.33893637239716,103.742880869077
212,pre-school,ACE@WORK CHILDCARE PTE LTD,1.37346486923426,103.76750951362
213,pre-school,ACEKIDZ @ COMMUNITY,1.30264555979078,103.764832077473
214,pre-school,ACEKIDZ @ LAKEVISTA PTE. LTD.,1.3279249793352,103.723339312462
215,pre-school,ACEKIDZ @ SG PTE. LTD.,1.33195221281439,103.721513952913
216,pre-school,ACEKIDZ @ SG PTE. LTD.,1.43236735798877,103.843300867135
217,pre-school,ACEKIDZ @ WORK PTE. LTD.,1.40318758563322,103.750991227091
218,pre-school,ACEKIDZ CREATIVE EDUCARE,1.3762950019119,103.882146026378
219,pre-school,ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,1.31918790505975,103.908056029081
220,pre-school,ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,1.43011253000127,103.775081067712
221,pre-school,AGAPE CHILD CARE(CCK) PTE. LTD.,1.39586345469011,103.74904624637
222,pre-school,AGAPE CHILD CARE(JW) PTE. LTD.,1.35219891772968,103.704379938239
223,pre-school,AGAPE CHILD CARE(SK) PTE. LTD.,1.39290848701227,103.890675457222
224,pre-school,AGAPE KIDS CAMPUS LLP,1.37043827106315,103.765306342302
225,pre-school,AGAPE LITTLE UNI (KALLANG) PTE. LTD.,1.3126401394536,103.872491879522
226,pre-school,AGAPE LITTLE UNI. @ CECIL PTE. LTD.,1.28096622303394,103.849392505327
227,pre-school,AGAPE LITTLE UNI. @ CLEMENTI PTE. LTD.,1.31192105784621,103.766016894009
228,pre-school,AGAPE LITTLE UNI. @ COMPASSVALE PTE. LTD.,1.39699193288759,103.895995260704
229,pre-school,AGAPE LITTLE UNI. @ GAMBAS PTE LTD,1.44318523217239,103.815768797809
230,pre-school,Agape Little Uni. @ Thomson Pte Ltd,1.35855746945122,103.83355823726
231,pre-school,AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,1.3766737162868,103.90195407058
232,pre-school,AGAPE LITTLE UNI. PTE. LTD.,1.30305550574023,103.796483206653
233,pre-school,AKARUI EARLY YEARS LEARNING CENTRE PTE LTD,1.33257175025822,103.84805260799
234,pre-school,Akarui Early Years Learning Centre Pte. Ltd.,1.27827719811058,103.844846534651
235,pre-school,Al-Nasry Preschool,1.36092283091748,103.953359374504
236,pre-school,ALORA CHILDCARE (LENG KEE) PTE LTD,1.28978711891653,103.81444834816
237,pre-school,Alora Infant Care (Leng Kee) Pte Ltd,1.28978711891653,103.81444834816
238,pre-school,Alpha Green Pre-School Pte Ltd,1.359932923248,103.768482871873
239,pre-school,ALPHABET PLAYHOUSE @ EAST COAST PTE LTD,1.31412069803199,103.940617044163
240,pre-school,ALPHABET PLAYHOUSE CHILD CARE AND LEARNING CENTRE PTE LTD,1.29814890514775,103.83938134735
241,pre-school,AMAR KIDZ @ CHOA CHU KANG PTE. LTD.,1.40047051549756,103.746343473316
242,pre-school,AMAZING STAR MONTESSORI HOUSE (CCK),1.38932946436719,103.740872179242
243,pre-school,AMAZING STAR MONTESSORI HOUSE (GREENRIDGE),1.38529556520098,103.766170532015
244,pre-school,AMAZING STAR MONTESSORI HOUSE (SK2),1.39345829455597,103.900515298224
245,pre-school,AMAZING STAR MONTESSORI HOUSE (SN),1.37067352607974,103.870263927825
246,pre-school,AMAZING STAR MONTESSORI HOUSE (UBI),1.32987218973972,103.901929741512
247,pre-school,AMERICA MONTESSORI INTERNATIONAL PRESCHOOL PTE. LTD.,1.35983504117823,103.889895408176
248,pre-school,AMERICARE CHILD DEVELOPMENT CENTRE,1.31395127675643,103.885235570947
249,pre-school,AMITY JUNIORS PTE LTD,1.34461889250667,103.749789017091
250,pre-school,ANGEL CARE CENTRE PTE LTD,1.4174936687546,103.835749020283
251,pre-school,APOLLO INTERNATIONAL PRESCHOOL PRIVATE LIMITED,1.32238448821007,103.95000405168
252,pre-school,APPLE TREE PLAYHOUSE PTE LTD,1.42803584532257,103.836092102185
253,pre-school,Appleland Montessori Child Care Centre Pte Ltd,1.34733679584283,103.741924411432
254,pre-school,APPLELAND PLAYHOUSE,1.28054679594446,103.811571536842
255,pre-school,APRICOT ACADEMY (LAGUNA) PTE. LTD.,1.31004098627353,103.931988310202
256,pre-school,Arise Preschool,1.34462142910415,103.775707049942
257,pre-school,Artemis Preskool @ Tampines Pte Ltd (CC),1.35542176629635,103.934315241946
258,pre-school,Artemis Preskool @ Woodleigh,1.33645282784598,103.872760945471
259,pre-school,ARTS JUNIOR MONTESSORI  LLP,1.28840507336175,103.811343518636
260,pre-school,Arts Kidz Pre-School Pte Ltd,1.27349380983255,103.833356061795
261,pre-school,ASPIRATION CHILD CARE CENTRE,1.35440347453719,103.932702297586
262,pre-school,AVERBEL CHILD DEVELOPMENT CENTRE PTE LTD,1.42972006815635,103.833109448847
263,pre-school,AWWA LTD.,1.28668026511187,103.813766346615
264,pre-school,Baby Elk Infant Care Pte Ltd,1.38654032627489,103.8447164058
265,pre-school,BABYPLANET MONTESSORI PTE. LTD.,1.31973066490849,103.952086803047
266,pre-school,BAMBINI CHILDCARE LLP,1.34291908230448,103.767221073884
267,pre-school,BERRY TREE PRESCHOOL PRIVATE LIMITED,1.3908889933177,103.890634136762
268,pre-school,BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,1.45384518348657,103.819543348907
269,pre-school,BERRY TREE@PUNGGOL PTE LTD,1.40108341985811,103.906766973002
270,pre-school,BESTCARE MONTESSORI PTE LTD,1.31780290497647,103.862373282501
271,pre-school,BETHANY CHILD CARE CENTRE,1.36562822488178,103.871831341604
272,pre-school,BETHANY PRESBYTERIAN CHILD DEVELOPMENT CENTRE,1.34832066217586,103.880802521922
273,pre-school,BETHEL CHILD DEVELOPMENT CENTRE,1.32037126192338,103.88402908963
274,pre-school,BETHEL DAY CARE CENTRE,1.34607581746571,103.868832017566
275,pre-school,BETHEL PRESCHOOL,1.34435131897419,103.871087152853
276,pre-school,BETHEL TOTS CENTRE,1.32095901164473,103.884129405116
277,pre-school,BETHLEHEM EDUCARE CENTRE,1.35070180845858,103.957051869779
278,pre-school,BETHLEHEM EDUCARE CENTRE (YISHUN),1.43157505981329,103.840815318018
279,pre-school,BETWEEN TWO TREES PRESCHOOL,1.31805950362041,103.786943319941
280,pre-school,BLEU CASTLE LLP,1.32865621248797,103.870310681117
281,pre-school,BLOOM EDUCARE PTE LTD,1.34687706808416,103.96268476613
282,pre-school,BLOOMBERRY BABIES & KIDS PTE. LTD.,1.2849293779542,103.80852096043
283,pre-school,BLOSSOM BLISSPARKLE CENTRE PTE LTD,1.32167881359172,103.757399125571
284,pre-school,BLOSSOM CREATIVE CENTRE LLP,1.32259061503567,103.946551147197
285,pre-school,BLOSSOM DISCOVERY CENTRE LLP,1.35723851383283,103.86783725736
286,pre-school,BLOSSOM EDUCARE CENTRE LLP,1.37067048060746,103.897529184854
287,pre-school,BLOSSOM FANTASIA CENTRE PTE. LTD.,1.3615959486577,103.968858919056
288,pre-school,Blue Lion Preschool,1.31335769009297,103.929964086817
289,pre-school,BRAINY BEE JUNIOR EDUCATION PTE. LTD.,1.33379360269,103.882167622467
290,pre-school,Brainy Bunch Woodlands Pte Ltd,1.43502365311575,103.804760539464
291,pre-school,BRIDGING STARS CHILDCARE PTE. LTD.,1.28685130589702,103.804019043873
292,pre-school,BRIGHT CHILD EDUCARE CENTRE,1.43745487725183,103.778927269961
293,pre-school,BRIGHT KIDS @ JURONG WEST PTE LTD,1.34066465064361,103.696345751144
294,pre-school,BRIGHT KIDS @ PASIR RIS PTE LTD,1.37625622433952,103.934473875575
295,pre-school,BRIGHT KIDS SCHOOL HOUSE PTE LTD,1.39977091511768,103.90951433417
296,pre-school,BRIGHT KIDS SCHOOL HOUSE PTE LTD,1.3960079839577,103.91076468946
